id,text,county,created_at,sentiment_score,sentiment_label,keywords,retweet_count,favorite_count,source_type,username,location,title,source,url,health_relevance_score,interest_score,date,outbreak_occurred,is_recent,is_weekend,text_length,word_count,has_county,is_social_media,is_news,is_official,engagement_score,high_engagement
164,"Kericho County is experiencing an increase in meningitis cases. Local hospitals have reported patients with pain, pain, and pain. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kericho,2025-08-19 22:44:33.027216,-0.395091491826762,negative,"['meningitis', 'kericho']",0,0,news,,,Kericho County reports increase in Meningitis infections,Kenya Medical Times,https://synthetic-news.ke/article/1755632673_163,0.25,0,2025-08-19,0,False,False,259,36,1,0,1,1,0,0
165,"Thika County is experiencing an increase in dengue cases. Local hospitals have reported patients with fatigue, fatigue, and fatigue. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",thika,2025-09-12 22:44:33.027216,-0.33885910395628505,negative,"['dengue', 'thika']",0,0,news,,,Dengue outbreak: Thika County affected,Citizen Digital,https://synthetic-news.ke/article/1757706273_164,0.25,0,2025-09-12,0,False,False,262,36,1,0,1,1,0,0
166,Health officials in Mombasa County have confirmed multiple cases of measles. Residents are experiencing symptoms including nausea and nausea. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,mombasa,2025-10-04 12:44:33.031293,-0.24225263419023432,negative,"['measles', 'mombasa']",0,0,news,,,Mombasa hospitals overwhelmed with Measles patients,Citizen Digital,https://synthetic-news.ke/article/1759571073_165,0.25,0,2025-10-04,0,True,True,280,42,1,0,1,1,0,0
167,The Thika County health department is investigating a suspected measles outbreak. Several residents have presented with sweating and sweating. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,thika,2025-08-08 22:44:33.031293,-0.2131108486203117,negative,"['measles', 'thika']",0,0,news,,,Thika County reports increase in Measles infections,Daily Nation,https://synthetic-news.ke/article/1754682273_166,0.5,0,2025-08-08,1,False,False,275,36,1,0,1,1,0,0
168,Health officials in Kilifi County have confirmed multiple cases of covid. Residents are experiencing symptoms including headache and headache. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kilifi,2025-09-26 16:44:33.031293,-0.35040626123883284,negative,"['covid', 'kilifi']",0,0,news,,,Covid cases surge in Kilifi County,Capital FM,https://synthetic-news.ke/article/1758894273_167,0.5,0,2025-09-26,1,False,False,281,42,1,0,1,1,0,0
169,The Nakuru County health department is investigating a suspected tuberculosis outbreak. Several residents have presented with weakness and weakness. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nakuru,2025-07-22 22:44:33.031293,-0.30121985224949166,negative,"['tuberculosis', 'nakuru']",0,0,news,,,Nakuru County reports increase in Tuberculosis infections,Kenya Medical Times,https://synthetic-news.ke/article/1753213473_168,0.5,0,2025-07-22,1,False,False,281,36,1,0,1,1,0,0
170,Health officials in Nairobi County have confirmed multiple cases of flu. Residents are experiencing symptoms including fever and fever. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,nairobi,2025-08-18 20:44:33.031293,-0.3142659196112061,negative,"['flu', 'nairobi']",0,0,news,,,Flu cases surge in Nairobi County,Kenya Medical Times,https://synthetic-news.ke/article/1755539073_169,0.75,0,2025-08-18,1,False,False,274,42,1,0,1,1,0,0
171,The Meru County health department is investigating a suspected meningitis outbreak. Several residents have presented with nausea and nausea. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,meru,2025-09-04 01:44:33.035394,-0.38642390435557994,negative,"['meningitis', 'meru']",0,0,news,,,Meningitis cases surge in Meru County,Health Kenya,https://synthetic-news.ke/article/1756939473_170,0.5,0,2025-09-04,1,False,False,273,36,1,0,1,1,0,0
172,The Mombasa County health department is investigating a suspected diarrhea outbreak. Several residents have presented with vomiting and vomiting. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,mombasa,2025-08-11 02:44:33.037045,-0.24047908812970764,negative,"['diarrhea', 'mombasa']",0,0,news,,,Mombasa County reports increase in Diarrhea infections,Kenya Health News,https://synthetic-news.ke/article/1754869473_171,0.5,0,2025-08-11,1,False,False,278,36,1,0,1,1,0,0
173,"Thika County is experiencing an increase in meningitis cases. Local hospitals have reported patients with pain, pain, and pain. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",thika,2025-09-08 15:44:33.037045,-0.22820652175894188,negative,"['meningitis', 'thika']",0,0,news,,,Health officials investigate Meningitis outbreak in Thika,The Standard,https://synthetic-news.ke/article/1757335473_172,0.25,0,2025-09-08,0,False,False,257,36,1,0,1,1,0,0
174,The Kilifi County health department is investigating a suspected yellow fever outbreak. Several residents have presented with fever and fever. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kilifi,2025-08-23 10:44:33.037045,-0.2736677581879624,negative,"['yellow fever', 'kilifi']",0,0,news,,,Kilifi hospitals overwhelmed with Yellow Fever patients,Health Kenya,https://synthetic-news.ke/article/1755935073_173,0.75,0,2025-08-23,1,False,True,275,37,1,0,1,1,0,0
175,Health officials in Kakamega County have confirmed multiple cases of measles. Residents are experiencing symptoms including fever and fever. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kakamega,2025-08-13 02:44:33.037045,-0.3500376839897159,negative,"['measles', 'kakamega']",0,0,news,,,Measles cases surge in Kakamega County,Health Kenya,https://synthetic-news.ke/article/1755042273_174,0.5,0,2025-08-13,1,False,False,279,42,1,0,1,1,0,0
176,"Kitale County is experiencing an increase in meningitis cases. Local hospitals have reported patients with vomiting, vomiting, and vomiting. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kitale,2025-08-08 23:44:33.037045,-0.37589633349876916,negative,"['meningitis', 'kitale']",0,0,news,,,Kitale hospitals overwhelmed with Meningitis patients,Citizen Digital,https://synthetic-news.ke/article/1754685873_175,0.25,0,2025-08-08,0,False,False,270,36,1,0,1,1,0,0
177,"Mombasa County is experiencing an increase in covid cases. Local hospitals have reported patients with fever, fever, and fever. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",mombasa,2025-08-17 16:44:33.043871,-0.20911949384081602,negative,"['covid', 'mombasa']",0,0,news,,,Mombasa County reports increase in Covid infections,Kenya Medical Times,https://synthetic-news.ke/article/1755438273_176,0.75,0,2025-08-17,1,False,True,257,36,1,0,1,1,0,0
178,Health officials in Thika County have confirmed multiple cases of malaria. Residents are experiencing symptoms including vomiting and vomiting. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,thika,2025-09-17 15:44:33.043871,-0.3030354765476206,negative,"['malaria', 'thika']",0,0,news,,,Thika County reports increase in Malaria infections,Kenya Health News,https://synthetic-news.ke/article/1758113073_177,0.5,0,2025-09-17,1,False,False,282,42,1,0,1,1,0,0
179,The Garissa County health department is investigating a suspected dengue outbreak. Several residents have presented with pain and pain. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,garissa,2025-08-05 17:44:33.043871,-0.21186441938113584,negative,"['dengue', 'garissa']",0,0,news,,,Residents urged to take precautions as Dengue spreads in Garissa,Kenya Health News,https://synthetic-news.ke/article/1754405073_178,0.5,0,2025-08-05,1,False,False,268,36,1,0,1,1,0,0
180,The Mombasa County health department is investigating a suspected yellow fever outbreak. Several residents have presented with cough and cough. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,mombasa,2025-10-10 06:44:33.046098,-0.3768729179292006,negative,"['yellow fever', 'mombasa']",0,0,news,,,Yellow Fever outbreak: Mombasa County affected,Daily Nation,https://synthetic-news.ke/article/1760067873_179,0.75,0,2025-10-10,1,True,False,276,37,1,0,1,1,0,0
181,Health officials in Malindi County have confirmed multiple cases of pneumonia. Residents are experiencing symptoms including cough and cough. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,malindi,2025-09-22 02:44:33.046098,-0.3901559154713746,negative,"['pneumonia', 'malindi']",0,0,news,,,Ministry of Health issues Pneumonia alert for Malindi,KBC News,https://synthetic-news.ke/article/1758498273_180,0.25,0,2025-09-22,0,False,False,280,42,1,0,1,1,0,0
182,Health officials in Garissa County have confirmed multiple cases of dengue. Residents are experiencing symptoms including headache and headache. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,garissa,2025-08-18 12:44:33.048051,-0.3740528864963095,negative,"['dengue', 'garissa']",0,0,news,,,Garissa hospitals overwhelmed with Dengue patients,Capital FM,https://synthetic-news.ke/article/1755510273_181,0.25,0,2025-08-18,0,False,False,283,42,1,0,1,1,0,0
183,Health officials in Kakamega County have confirmed multiple cases of measles. Residents are experiencing symptoms including headache and headache. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kakamega,2025-08-23 01:44:33.048051,-0.3649840566636955,negative,"['measles', 'kakamega']",0,0,news,,,Ministry of Health issues Measles alert for Kakamega,Citizen Digital,https://synthetic-news.ke/article/1755902673_182,0.25,0,2025-08-23,0,False,True,285,42,1,0,1,1,0,0
184,The Meru County health department is investigating a suspected cholera outbreak. Several residents have presented with chills and chills. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,meru,2025-09-15 01:44:33.048051,-0.203030135235062,negative,"['cholera', 'meru']",0,0,news,,,Health workers respond to Cholera cases in Meru,Citizen Digital,https://synthetic-news.ke/article/1757889873_183,0.75,0,2025-09-15,1,False,False,270,36,1,0,1,1,0,0
185,The Nakuru County health department is investigating a suspected measles outbreak. Several residents have presented with fatigue and fatigue. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nakuru,2025-08-12 16:44:33.050085,-0.34480836201902065,negative,"['measles', 'nakuru']",0,0,news,,,Measles outbreak: Nakuru County affected,Capital FM,https://synthetic-news.ke/article/1755006273_184,0.5,0,2025-08-12,1,False,False,274,36,1,0,1,1,0,0
