id,text,county,created_at,sentiment_score,sentiment_label,keywords,retweet_count,favorite_count,source_type,username,location,title,source,url,health_relevance_score,interest_score,date,outbreak_occurred,health_relevance_score_computed,is_recent,is_weekend,text_length,word_count,has_county,is_social_media,is_news,is_official,engagement_score,high_engagement
278,"Kitale County is experiencing an increase in flu cases. Local hospitals have reported patients with cough, cough, and cough. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kitale,2025-10-08 00:48:45.635508,-0.3663208407643297,negative,"['flu', 'kitale']",0,0,news,,,Health workers respond to Flu cases in Kitale,Kenya Health News,https://synthetic-news.ke/article/1759873725_77,0.7672198019830028,0,2025-10-08,0,0.5,True,False,254,36,1,0,1,1,0,0
279,The Kisii County health department is investigating a suspected flu outbreak. Several residents have presented with dizziness and dizziness. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kisii,2025-08-18 10:48:45.637896,-0.27825095856310217,negative,"['flu', 'kisii']",0,0,news,,,Health officials investigate Flu outbreak in Kisii,Capital FM,https://synthetic-news.ke/article/1755503325_78,0.7394239268682474,0,2025-08-18,1,0.75,False,False,273,36,1,0,1,1,0,0
281,The Nakuru County health department is investigating a suspected cholera outbreak. Several residents have presented with cough and cough. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nakuru,2025-08-18 01:48:45.637896,-0.3227689350323396,negative,"['cholera', 'nakuru']",0,0,news,,,Ministry of Health issues Cholera alert for Nakuru,KBC News,https://synthetic-news.ke/article/1755470925_80,0.7928202613508587,0,2025-08-18,1,0.75,False,False,270,36,1,0,1,1,0,0
282,"Busia County is experiencing an increase in meningitis cases. Local hospitals have reported patients with cough, cough, and cough. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",busia,2025-08-04 23:48:45.637896,-0.3751666833834418,negative,"['meningitis', 'busia']",0,0,news,,,Meningitis cases surge in Busia County,Capital FM,https://synthetic-news.ke/article/1754340525_81,0.7071113116525909,0,2025-08-04,0,0.25,False,False,260,36,1,0,1,1,0,0
283,"Thika County is experiencing an increase in flu cases. Local hospitals have reported patients with headache, headache, and headache. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",thika,2025-08-26 07:48:45.637896,-0.28116258625354906,negative,"['flu', 'thika']",0,0,news,,,Ministry of Health issues Flu alert for Thika,Capital FM,https://synthetic-news.ke/article/1756183725_82,0.7256445980222365,0,2025-08-26,0,0.5,False,False,262,36,1,0,1,1,0,0
284,The Kilifi County health department is investigating a suspected yellow fever outbreak. Several residents have presented with dizziness and dizziness. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kilifi,2025-08-04 16:48:45.637896,-0.3026850886972001,negative,"['yellow fever', 'kilifi']",0,0,news,,,Yellow Fever outbreak: Kilifi County affected,Health Kenya,https://synthetic-news.ke/article/1754315325_83,0.7002474511038141,0,2025-08-04,1,0.75,False,False,283,37,1,0,1,1,0,0
285,Health officials in Kakamega County have confirmed multiple cases of flu. Residents are experiencing symptoms including fever and fever. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kakamega,2025-08-07 17:48:45.637896,-0.2633942288309333,negative,"['flu', 'kakamega']",0,0,news,,,Flu cases surge in Kakamega County,The Standard,https://synthetic-news.ke/article/1754578125_84,0.7305647153492936,0,2025-08-07,1,0.75,False,False,275,42,1,0,1,1,0,0
286,The Eldoret County health department is investigating a suspected cholera outbreak. Several residents have presented with sweating and sweating. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,eldoret,2025-07-16 11:48:45.637896,-0.36418424250622233,negative,"['cholera', 'eldoret']",0,0,news,,,Residents urged to take precautions as Cholera spreads in Eldoret,Kenya Medical Times,https://synthetic-news.ke/article/1752655725_85,0.8338744967735747,0,2025-07-16,1,0.75,False,False,277,36,1,0,1,1,0,0
287,The Malindi County health department is investigating a suspected typhoid outbreak. Several residents have presented with sweating and sweating. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,malindi,2025-10-08 22:48:45.637896,-0.3968708047958973,negative,"['typhoid', 'malindi']",0,0,news,,,Health workers respond to Typhoid cases in Malindi,Health Kenya,https://synthetic-news.ke/article/1759952925_86,0.8026513720077131,0,2025-10-08,0,0.5,True,False,277,36,1,0,1,1,0,0
288,The Garissa County health department is investigating a suspected measles outbreak. Several residents have presented with pain and pain. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,garissa,2025-08-19 12:48:45.637896,-0.3759328828263992,negative,"['measles', 'garissa']",0,0,news,,,Garissa County reports increase in Measles infections,Daily Nation,https://synthetic-news.ke/article/1755596925_87,0.868881875743217,0,2025-08-19,0,0.5,False,False,269,36,1,0,1,1,0,0
289,The Malindi County health department is investigating a suspected pneumonia outbreak. Several residents have presented with sweating and sweating. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,malindi,2025-08-16 21:48:45.637896,-0.3161632092360471,negative,"['pneumonia', 'malindi']",0,0,news,,,Health officials investigate Pneumonia outbreak in Malindi,Citizen Digital,https://synthetic-news.ke/article/1755370125_88,0.7284995145072298,0,2025-08-16,0,0.5,False,True,279,36,1,0,1,1,0,0
290,"Kilifi County is experiencing an increase in measles cases. Local hospitals have reported patients with fatigue, fatigue, and fatigue. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kilifi,2025-09-14 18:48:45.637896,-0.3969031812108285,negative,"['measles', 'kilifi']",0,0,news,,,Measles outbreak: Kilifi County affected,Daily Nation,https://synthetic-news.ke/article/1757864925_89,0.9256386818132357,0,2025-09-14,0,0.25,False,True,264,36,1,0,1,1,0,0
291,"Kakamega County is experiencing an increase in yellow fever cases. Local hospitals have reported patients with vomiting, vomiting, and vomiting. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kakamega,2025-09-17 01:48:45.637896,-0.39523152359167313,negative,"['yellow fever', 'kakamega']",0,0,news,,,Residents urged to take precautions as Yellow Fever spreads in Kakamega,Kenya Medical Times,https://synthetic-news.ke/article/1758062925_90,0.8567574971661368,0,2025-09-17,0,0.5,False,False,274,37,1,0,1,1,0,0
292,The Nyeri County health department is investigating a suspected yellow fever outbreak. Several residents have presented with chills and chills. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nyeri,2025-08-13 21:48:45.647808,-0.27358464169635777,negative,"['yellow fever', 'nyeri']",0,0,news,,,Health officials investigate Yellow Fever outbreak in Nyeri,Health Kenya,https://synthetic-news.ke/article/1755110925_91,0.9043796622227698,0,2025-08-13,1,0.75,False,False,276,37,1,0,1,1,0,0
293,Health officials in Kisumu County have confirmed multiple cases of pneumonia. Residents are experiencing symptoms including fever and fever. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kisumu,2025-08-10 21:48:45.647808,-0.20670650648725697,negative,"['pneumonia', 'kisumu']",0,0,news,,,Kisumu County reports increase in Pneumonia infections,Health Kenya,https://synthetic-news.ke/article/1754851725_92,0.9328604415657601,0,2025-08-10,0,0.5,False,True,279,42,1,0,1,1,0,0
294,"Eldoret County is experiencing an increase in influenza cases. Local hospitals have reported patients with sweating, sweating, and sweating. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",eldoret,2025-08-16 02:48:45.651906,-0.31904845459931036,negative,"['influenza', 'eldoret']",0,0,news,,,Residents urged to take precautions as Influenza spreads in Eldoret,KBC News,https://synthetic-news.ke/article/1755301725_93,0.9146929496105647,0,2025-08-16,0,0.5,False,True,270,36,1,0,1,1,0,0
295,"Eldoret County is experiencing an increase in covid cases. Local hospitals have reported patients with vomiting, vomiting, and vomiting. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",eldoret,2025-08-19 07:48:45.651906,-0.35256806845228783,negative,"['covid', 'eldoret']",0,0,news,,,Eldoret hospitals overwhelmed with Covid patients,Daily Nation,https://synthetic-news.ke/article/1755578925_94,0.713042567706966,0,2025-08-19,0,0.5,False,False,266,36,1,0,1,1,0,0
296,Health officials in Nyeri County have confirmed multiple cases of dengue. Residents are experiencing symptoms including fatigue and fatigue. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,nyeri,2025-09-12 03:48:45.651906,-0.35689311883869157,negative,"['dengue', 'nyeri']",0,0,news,,,Residents urged to take precautions as Dengue spreads in Nyeri,The Standard,https://synthetic-news.ke/article/1757638125_95,0.8990193111261241,0,2025-09-12,0,0.25,False,False,279,42,1,0,1,1,0,0
297,The Thika County health department is investigating a suspected cholera outbreak. Several residents have presented with cough and cough. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,thika,2025-07-23 13:48:45.651906,-0.35792435552840446,negative,"['cholera', 'thika']",0,0,news,,,Health officials investigate Cholera outbreak in Thika,Kenya Medical Times,https://synthetic-news.ke/article/1753267725_96,0.9031842334196405,0,2025-07-23,1,0.75,False,False,269,36,1,0,1,1,0,0
298,The Mombasa County health department is investigating a suspected typhoid outbreak. Several residents have presented with fever and fever. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,mombasa,2025-09-10 00:48:45.651906,-0.2058152357388959,negative,"['typhoid', 'mombasa']",0,0,news,,,Residents urged to take precautions as Typhoid spreads in Mombasa,Kenya Medical Times,https://synthetic-news.ke/article/1757454525_97,0.8792129932257267,0,2025-09-10,1,0.75,False,False,271,36,1,0,1,1,0,0
299,Health officials in Nyeri County have confirmed multiple cases of diarrhea. Residents are experiencing symptoms including nausea and nausea. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,nyeri,2025-08-20 10:48:45.655982,-0.22604278556683727,negative,"['diarrhea', 'nyeri']",0,0,news,,,Residents urged to take precautions as Diarrhea spreads in Nyeri,The Standard,https://synthetic-news.ke/article/1755676125_98,0.8074771536134133,0,2025-08-20,0,0.25,False,False,279,42,1,0,1,1,0,0
300,The Nairobi County health department is investigating a suspected diarrhea outbreak. Several residents have presented with pain and pain. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nairobi,2025-08-09 00:48:45.655982,-0.35303425877275435,negative,"['diarrhea', 'nairobi']",0,0,news,,,Diarrhea outbreak: Nairobi County affected,The Standard,https://synthetic-news.ke/article/1754689725_99,0.9037631069449185,0,2025-08-09,0,0.5,False,True,270,36,1,0,1,1,0,0
